,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"log_lik[15,3,19]",-0.00553451,0.000149636,0.00856343,0.00295306,-0.021177,-0.00233759,-8.95926e-05,4155.53,3141.87,1.00078
"log_lik[15,3,20]",-0.00158048,6.08413e-05,0.00335645,0.000586358,-0.00670102,-0.000423538,-7.04894e-06,4187.58,3059.85,1.00096
"log_lik[15,3,21]",-0.00815016,0.000214326,0.0126071,0.00441404,-0.0300553,-0.00354445,-0.000148544,4415.41,3326.55,1.001
"log_lik[15,3,22]",-0.00262057,9.44091e-05,0.00534628,0.00102623,-0.0109736,-0.000748469,-1.44867e-05,4348.15,3313.88,1.00067
"log_lik[15,3,23]",-0.000946924,4.52136e-05,0.00250666,0.000241763,-0.00411505,-0.000168738,-1.5087e-06,4326.04,3111.56,1.0007
"log_lik[15,3,24]",-0.000379761,2.33939e-05,0.00128655,5.91506e-05,-0.00163184,-4.05151e-05,-1.66814e-07,4322.84,3113.42,1.00072
"log_lik[15,3,25]",-0.000167294,1.29818e-05,0.000716309,1.53169e-05,-0.000689836,-1.03997e-05,-1.91615e-08,4330.33,3012.84,1.00072
"log_lik[15,3,26]",-6.31999e-05,6.11634e-06,0.000338649,3.04471e-06,-0.000235572,-2.0571e-06,-1.46319e-09,4271.11,3134.46,1.00077
"log_lik[15,3,27]",-2.79463e-05,3.41866e-06,0.000192896,6.78212e-07,-9.52828e-05,-4.57815e-07,-1.93075e-10,4292.42,3350.67,1.00078
"log_lik[15,3,28]",-1.49973e-05,2.18246e-06,0.000125176,2.01753e-07,-4.4434e-05,-1.36121e-07,-2.65203e-11,4307.8,3191.54,1.00086
"log_lik[15,3,29]",-2.02357e-05,2.89514e-06,0.00016679,2.43017e-07,-5.96711e-05,-1.63945e-07,-1.89878e-11,4353.61,3330.36,1.00067
"log_lik[15,3,30]",-3.64579e-05,4.8025e-06,0.000270668,5.76025e-07,-0.000110723,-3.88652e-07,-7.80062e-11,4431.49,3255.09,1.00072
"log_lik[15,4,1]",-0.378717,0.00206242,0.125802,0.127445,-0.586105,-0.377156,-0.173672,3735.13,2782.54,1.00016
"log_lik[15,4,2]",-0.124732,0.00133043,0.0839201,0.0774254,-0.288063,-0.107808,-0.0214685,4154.93,3531.47,1.00056
"log_lik[15,4,3]",-0.378627,0.00210401,0.131558,0.138599,-0.598873,-0.375341,-0.168913,3896.76,3823.62,1.00033
"log_lik[15,4,4]",-0.257682,0.00194979,0.112706,0.115807,-0.455076,-0.249258,-0.0888634,3425.07,3091.3,1.00079
"log_lik[15,4,5]",-0.137942,0.00176723,0.0923549,0.0851763,-0.312071,-0.119739,-0.02511,3123.41,2893.03,1.00163
"log_lik[15,4,6]",-0.0453884,0.000756729,0.0460667,0.0314465,-0.138782,-0.0310349,-0.00280742,4188.65,3428.17,1.00055
"log_lik[15,4,7]",-0.0166624,0.000406125,0.0233082,0.0101368,-0.0619679,-0.00821949,-0.000330603,4212.66,3589.83,1.00069
"log_lik[15,4,8]",-0.00668681,0.000221151,0.0121222,0.00307729,-0.0286087,-0.00227128,-4.16703e-05,4213.51,3589.42,1.00079
"log_lik[15,4,9]",-0.00290451,0.000123731,0.00655995,0.000925947,-0.0136694,-0.0006504,-5.57588e-06,4211.05,3720.18,1.00084
"log_lik[15,4,10]",-0.00135291,7.11366e-05,0.00369866,0.000281835,-0.00655311,-0.000193623,-8.08247e-07,4033.56,3794.89,1.0009
"log_lik[15,4,11]",-0.000670486,4.22967e-05,0.00216924,8.811e-05,-0.00331673,-5.99076e-05,-1.23779e-07,3934.76,3832.47,1.00095
"log_lik[15,4,12]",-0.0018409,9.59078e-05,0.00482775,0.000422536,-0.00904737,-0.000291474,-1.51558e-06,3833.7,3733.8,1.00105
"log_lik[15,4,13]",-0.00518045,0.000173517,0.010522,0.00182236,-0.0243466,-0.0012879,-1.69031e-05,4137.42,3927.22,1.0007
"log_lik[15,4,14]",-0.0155419,0.000405538,0.0254008,0.0076008,-0.0650779,-0.00566198,-0.000153134,4141.67,3866.02,1.00036
"log_lik[15,4,15]",-0.0275349,0.000691122,0.0413606,0.0151765,-0.108846,-0.0117467,-0.000275609,4025.76,3447.1,1.00077
"log_lik[15,4,16]",-0.0786264,0.00140038,0.0903614,0.0534738,-0.258111,-0.0490925,-0.00377689,4698.13,3894.74,1.00051
"log_lik[15,4,17]",-0.0320733,0.00069231,0.0436225,0.0193257,-0.118182,-0.0160431,-0.000835523,4378.29,3681.1,1.00089
"log_lik[15,4,18]",-0.0911104,0.00158662,0.0960124,0.0608944,-0.281155,-0.0610646,-0.00685539,4209.96,3515.17,1.00095
"log_lik[15,4,19]",-0.270478,0.00311253,0.203802,0.161623,-0.65974,-0.22233,-0.0488445,4668.4,3752.08,1.00123
"log_lik[15,4,20]",-0.786145,0.00550302,0.379365,0.363403,-1.46653,-0.733549,-0.271782,4879.28,3330.38,1.00151
"log_lik[15,4,21]",-0.287403,0.00276158,0.178955,0.160548,-0.603096,-0.254843,-0.0661287,4476.88,3382.76,1.00219
"log_lik[15,4,22]",-0.640352,0.00409853,0.276934,0.251762,-1.16179,-0.594774,-0.281035,4739.27,3547.57,1.0001
"log_lik[15,4,23]",-1.47418,0.00763879,0.473834,0.442052,-2.37616,-1.38763,-0.866621,3941.44,3118.77,1.00082
"log_lik[15,4,24]",-0.102991,0.00114479,0.0705917,0.0631198,-0.239963,-0.0869863,-0.0181,4076.53,3142.39,1.00022
"log_lik[15,4,25]",-3.80807,0.0171974,1.08878,1.02044,-5.78728,-3.66225,-2.30691,4079.61,3447.47,1.00034
"log_lik[15,4,26]",-0.0146056,0.000337185,0.0189374,0.00929258,-0.0513091,-0.00801226,-0.000474412,4113.85,3563.08,1.00056
"log_lik[15,4,27]",-0.0062346,0.000188804,0.0102596,0.00326342,-0.025367,-0.00251564,-8.20855e-05,4147.08,3447.02,1.00069
"log_lik[15,4,28]",-0.00286604,0.000108419,0.00578134,0.00113863,-0.0128572,-0.000823405,-1.3751e-05,4181.84,3407.26,1.00077
"log_lik[15,4,29]",-0.00140713,6.39856e-05,0.0033874,0.000413462,-0.00658257,-0.000289588,-2.29455e-06,4196.91,3489.76,1.00083
"log_lik[15,4,30]",-0.000732564,3.89522e-05,0.00205992,0.000150028,-0.00349563,-0.000103178,-4.30513e-07,4161.26,3732.13,1.00087
"log_lik[16,1,1]",-1.30789,0.00170052,0.101287,0.104864,-1.4897,-1.29917,-1.15912,3338.47,3034.98,0.999838
"log_lik[16,1,2]",-1.03541,0.000855261,0.0568107,0.059771,-1.10528,-1.04459,-0.928036,4070.49,3356.33,1.00064
"log_lik[16,1,3]",-0.888644,0.00192104,0.120734,0.127587,-1.06179,-0.898073,-0.677063,3757.66,3295.85,1.0001
"log_lik[16,1,4]",-1.2016,0.000925483,0.0420478,0.0421577,-1.27207,-1.20118,-1.13351,2065.21,2911.34,1.00245
"log_lik[16,1,5]",-0.75909,0.00301574,0.195129,0.223404,-1.03556,-0.778564,-0.400927,3761.65,2495.91,1.00099
"log_lik[16,1,6]",-1.23893,0.00123161,0.0540838,0.0557087,-1.32742,-1.23891,-1.1494,1926.28,2661.68,1.00201
"log_lik[16,1,7]",-0.624975,0.00274722,0.161177,0.16975,-0.903217,-0.620455,-0.368218,3523.47,3035.13,0.999867
"log_lik[16,1,8]",-0.494351,0.0031288,0.167531,0.169215,-0.810399,-0.472272,-0.25188,3097.84,3011.59,1.00002
"log_lik[16,1,9]",-1.77009,0.00540491,0.28953,0.288736,-2.27502,-1.75087,-1.33044,2840.73,2984.2,0.999757
"log_lik[16,1,10]",-0.378943,0.00294678,0.147813,0.13749,-0.667119,-0.357394,-0.179772,2648.09,2961.47,1.00007
"log_lik[16,1,11]",-0.348389,0.00275372,0.13877,0.130885,-0.61459,-0.327589,-0.161733,2659.3,3111.16,1.00019
"log_lik[16,1,12]",-0.70348,0.00267346,0.173544,0.183633,-1.01903,-0.682288,-0.444328,4240.9,3053.24,1.0015
"log_lik[16,1,13]",-0.466281,0.00198852,0.116762,0.115523,-0.675625,-0.457007,-0.290317,3616.67,2992.63,1.00019
"log_lik[16,1,14]",-0.384733,0.00217074,0.121726,0.118206,-0.611529,-0.371138,-0.212156,3321.85,2751.02,1.00002
"log_lik[16,1,15]",-1.93947,0.00499551,0.288971,0.28626,-2.45042,-1.91543,-1.50273,3331.72,2800.55,1.00089
"log_lik[16,1,16]",-0.315632,0.0021435,0.118276,0.113896,-0.533555,-0.299552,-0.15035,3212.34,2622.6,1.00072
"log_lik[16,1,17]",-0.297463,0.00208144,0.116238,0.11207,-0.511778,-0.280846,-0.136032,3296.92,2534.5,1.00079
"log_lik[16,1,18]",-0.284134,0.00202202,0.114735,0.111291,-0.498023,-0.267879,-0.124707,3424.4,2793.03,1.00035
"log_lik[16,1,19]",-0.273883,0.0019727,0.113747,0.110698,-0.484619,-0.25757,-0.11589,3547.78,2909.05,1.00012
"log_lik[16,1,20]",-2.30025,0.00677507,0.407155,0.406944,-3.0342,-2.2637,-1.70188,3552.27,2908.11,0.999908
"log_lik[16,1,21]",-0.601731,0.00353029,0.237467,0.271403,-1.01002,-0.584341,-0.24407,4401.4,3103.16,1.00266
"log_lik[16,1,22]",-0.38986,0.00210321,0.122876,0.125939,-0.601313,-0.386613,-0.195293,3465.37,3182.96,0.999966
"log_lik[16,1,23]",-0.324079,0.00192334,0.113744,0.11332,-0.527122,-0.313163,-0.156597,3676.33,3109.69,0.999885
"log_lik[16,1,24]",-0.292161,0.00188558,0.111637,0.110029,-0.492955,-0.279693,-0.13301,3767.04,3109.19,0.999986
"log_lik[16,1,25]",-0.273484,0.00187809,0.111182,0.10883,-0.475462,-0.260491,-0.116238,3786.7,3011.77,1.00007
"log_lik[16,1,26]",-2.20541,0.00650458,0.401178,0.3832,-2.93801,-2.1537,-1.63954,3761.53,3180.76,0.999791
"log_lik[16,1,27]",-0.252579,0.00188251,0.111801,0.108867,-0.459183,-0.237917,-0.0970202,3765.81,3265.69,0.999971
"log_lik[16,1,28]",-0.246081,0.00188899,0.112376,0.110583,-0.453678,-0.231814,-0.0903653,3747.24,3279.03,0.99995
"log_lik[16,1,29]",-2.41136,0.0076532,0.47035,0.450955,-3.26011,-2.35218,-1.75454,3724.41,3112.46,0.999871
"log_lik[16,1,30]",-0.236879,0.00190768,0.113642,0.11182,-0.445215,-0.222549,-0.0808817,3700.04,3066.37,0.999982
"log_lik[16,2,1]",-0.791061,0.00203488,0.117228,0.126376,-0.987587,-0.78859,-0.599435,3338.51,3034.98,0.999763
"log_lik[16,2,2]",-1.03541,0.000855261,0.0568107,0.059771,-1.10528,-1.04459,-0.928036,4070.49,3356.33,1.00064
"log_lik[16,2,3]",-0.745324,0.00254205,0.15197,0.169197,-0.994396,-0.743825,-0.49685,3521.93,3057.75,0.999746
"log_lik[16,2,4]",-0.964209,0.00186945,0.124459,0.124227,-1.11274,-0.988511,-0.722282,4067.08,3242.67,1.00071
"log_lik[16,2,5]",-1.01686,0.000654763,0.0300314,0.0298892,-1.06914,-1.01479,-0.970104,2128.84,3100.1,1.00216
"log_lik[16,2,6]",-0.828526,0.00307709,0.204989,0.229378,-1.0879,-0.86424,-0.434685,3670.58,2050.31,1.00145
"log_lik[16,2,7]",-1.04995,0.0005085,0.0294526,0.0302302,-1.09869,-1.04729,-1.00594,3387.32,3041.14,1.00158
"log_lik[16,2,8]",-1.34351,0.00310491,0.204595,0.177208,-1.77426,-1.29073,-1.11886,3767.35,2754.29,1.00083
"log_lik[16,2,9]",-1.07098,0.000435681,0.0279423,0.0334475,-1.10666,-1.07366,-1.02423,4263.35,3532.2,1.00033
"log_lik[16,2,10]",-1.32749,0.00315609,0.208708,0.172723,-1.76807,-1.26499,-1.1109,3786.53,2291.35,1.00134
"log_lik[16,2,11]",-1.05123,0.000784727,0.0435137,0.0364571,-1.13226,-1.04458,-0.995673,2940.08,3049.54,1.0021
"log_lik[16,2,12]",-0.696397,0.00280647,0.171471,0.181032,-0.972052,-0.700159,-0.405994,3706.79,3216.27,1.00009
"log_lik[16,2,13]",-1.64073,0.00422686,0.247719,0.247735,-2.0924,-1.61673,-1.27755,3304.65,3298.51,0.999744
"log_lik[16,2,14]",-0.945492,0.00120383,0.0704503,0.0727719,-1.07403,-0.941075,-0.835763,3435.23,3163.81,1.00153
"log_lik[16,2,15]",-1.01295,0.00093014,0.0441547,0.0396173,-1.09179,-1.00768,-0.950624,2186.75,3301.95,1.00193
"log_lik[16,2,16]",-1.40806,0.00259418,0.165963,0.12187,-1.75235,-1.36715,-1.22084,3966.27,3161.22,1.00014
"log_lik[16,2,17]",-0.519116,0.00338066,0.184399,0.194354,-0.861395,-0.495177,-0.25261,3199.08,3109.12,0.999617
"log_lik[16,2,18]",-1.74153,0.00473586,0.265144,0.258388,-2.21979,-1.71375,-1.35402,3105.08,3164.44,0.999817
"log_lik[16,2,19]",-1.83804,0.00531849,0.286444,0.282947,-2.3492,-1.80982,-1.40932,2923.32,3130.35,1.0002
"log_lik[16,2,20]",-1.28601,0.00232286,0.158314,0.18663,-1.55927,-1.28379,-1.0609,4631.27,3683.04,1.00077
"log_lik[16,2,21]",-1.59351,0.00279268,0.171735,0.163464,-1.906,-1.57706,-1.34654,3757.0,3118.83,1.00006
"log_lik[16,2,22]",-0.414784,0.0024807,0.135401,0.132265,-0.665105,-0.400975,-0.219816,3162.28,2985.08,0.999728
"log_lik[16,2,23]",-1.2655,0.00260941,0.167571,0.200099,-1.56628,-1.24485,-1.0529,4313.4,3488.08,1.00098
"log_lik[16,2,24]",-1.21192,0.000697446,0.0433256,0.0361161,-1.28743,-1.2071,-1.15387,3957.29,2973.67,1.00039
"log_lik[16,2,25]",-1.12003,0.00138527,0.0718733,0.0418612,-1.24513,-1.09834,-1.05594,2423.64,3311.96,1.00197
"log_lik[16,2,26]",-0.552888,0.00211498,0.134768,0.135968,-0.765798,-0.560115,-0.319325,4049.4,3241.84,1.00013
"log_lik[16,2,27]",-1.14946,0.00119339,0.0692325,0.0657681,-1.27215,-1.13984,-1.06762,3204.48,2904.07,1.00154
"log_lik[16,2,28]",-1.52028,0.00415493,0.273773,0.267498,-2.04607,-1.453,-1.20523,4293.21,3678.48,1.00094
"log_lik[16,2,29]",-0.416577,0.00260269,0.150003,0.16109,-0.682425,-0.405211,-0.193639,3481.87,3543.2,1.00037
"log_lik[16,2,30]",-0.353082,0.0026145,0.141144,0.14391,-0.6165,-0.336352,-0.15276,3039.44,3520.77,1.00036
"log_lik[16,3,1]",-0.970347,0.000628031,0.0381562,0.0329122,-1.02966,-0.970229,-0.911733,3703.77,3287.0,1.00094
"log_lik[16,3,2]",-0.883456,0.000659533,0.0401874,0.0376743,-0.948747,-0.882524,-0.82183,3751.15,3038.43,1.00097
"log_lik[16,3,3]",-0.728565,0.00166708,0.100016,0.0906343,-0.889384,-0.727386,-0.572975,3634.83,3132.7,1.00155
"log_lik[16,3,4]",-0.476291,0.0018933,0.10913,0.109383,-0.651476,-0.478011,-0.295011,3357.99,2616.49,1.001
"log_lik[16,3,5]",-0.657453,0.0013219,0.0795668,0.0773465,-0.789923,-0.656021,-0.532331,3651.61,2908.56,1.00083
"log_lik[16,3,6]",-0.861281,0.000766049,0.0496895,0.0327721,-0.953632,-0.849576,-0.809884,4059.38,3666.21,1.00072
"log_lik[16,3,7]",-1.18874,0.00216687,0.127321,0.0922029,-1.42243,-1.16449,-1.04046,3170.98,3057.53,1.00064
"log_lik[16,3,8]",-1.50275,0.00328806,0.198179,0.173509,-1.88185,-1.46336,-1.2577,3464.44,3529.43,1.00112
"log_lik[16,3,9]",-0.490791,0.00173971,0.102576,0.103199,-0.659719,-0.491289,-0.325374,3512.34,3054.17,1.00077
"log_lik[16,3,10]",-0.416014,0.00181927,0.105938,0.106357,-0.592957,-0.412055,-0.2513,3454.2,3051.92,1.00083
"log_lik[16,3,11]",-0.291562,0.00164945,0.0938381,0.0937507,-0.457888,-0.284378,-0.151387,3399.92,3020.77,1.00081
"log_lik[16,3,12]",-0.220417,0.00147087,0.0833139,0.0810982,-0.371217,-0.210673,-0.103349,3454.05,2947.25,1.00062
"log_lik[16,3,13]",-2.32587,0.00510057,0.306177,0.296594,-2.85802,-2.29961,-1.86939,3532.33,2990.14,1.00166
"log_lik[16,3,14]",-0.236489,0.00148837,0.0845975,0.0811056,-0.388457,-0.227691,-0.116692,3456.93,3001.1,1.00052
"log_lik[16,3,15]",-0.177205,0.00132383,0.0735881,0.0695562,-0.312539,-0.166882,-0.0788022,3445.76,2899.17,1.00128
"log_lik[16,3,16]",-0.249199,0.00148424,0.0823281,0.0777164,-0.39945,-0.238837,-0.135482,3365.95,2770.52,1.00143
"log_lik[16,3,17]",-1.58129,0.0034541,0.204343,0.194473,-1.92246,-1.57761,-1.25392,3470.59,2725.56,1.00117
"log_lik[16,3,18]",-0.229579,0.00141274,0.0805999,0.0757171,-0.374142,-0.219448,-0.116143,3527.95,3003.96,1.00074
"log_lik[16,3,19]",-0.177169,0.00128988,0.0711061,0.0666607,-0.308262,-0.167213,-0.0828825,3439.07,3038.78,1.0018
"log_lik[16,3,20]",-0.338656,0.00185189,0.109448,0.104778,-0.533531,-0.32752,-0.181448,3683.86,3127.98,1.00147
"log_lik[16,3,21]",-1.69789,0.00457649,0.277566,0.268788,-2.18532,-1.68471,-1.26378,3703.75,3499.01,1.00074
"log_lik[16,3,22]",-0.292143,0.00170289,0.0984475,0.0928589,-0.472857,-0.279788,-0.154012,3547.2,3025.72,1.00089
"log_lik[16,3,23]",-0.208937,0.00139534,0.0797355,0.0762716,-0.352411,-0.199479,-0.0961648,3527.45,3125.03,1.0012
"log_lik[16,3,24]",-0.254808,0.00170302,0.098252,0.0923793,-0.434435,-0.24187,-0.118449,3545.47,3102.0,1.00107
"log_lik[16,3,25]",-0.206007,0.00163359,0.0890155,0.0795875,-0.37784,-0.190704,-0.0890793,3334.03,2909.52,1.00074
"log_lik[16,3,26]",-0.146855,0.00128589,0.0715,0.0646296,-0.281615,-0.134431,-0.0548633,3477.62,3058.67,1.00116
"log_lik[16,3,27]",-2.66806,0.00708362,0.427286,0.418405,-3.41277,-2.63588,-2.02907,3513.43,2789.61,1.00113
"log_lik[16,3,28]",-0.109708,0.00115114,0.0613724,0.0509159,-0.227522,-0.0960872,-0.0365002,3414.81,2770.65,1.00132
"log_lik[16,3,29]",-0.0807195,0.000936103,0.0501282,0.0408143,-0.176472,-0.0694184,-0.0234581,3471.94,2891.95,1.00086
"log_lik[16,3,30]",-0.161531,0.00155911,0.0903574,0.0804677,-0.329838,-0.143144,-0.0485894,3536.62,3191.0,1.00094
"log_lik[16,4,1]",-1.31926,0.0012866,0.074992,0.0635442,-1.45953,-1.30612,-1.22332,3333.65,3227.51,1.00119
"log_lik[16,4,2]",-1.21057,0.00103782,0.0615662,0.050868,-1.32726,-1.19766,-1.13872,3531.96,3341.89,1.00133
"log_lik[16,4,3]",-1.56147,0.00258611,0.156371,0.138957,-1.85341,-1.53602,-1.35985,3493.53,2597.22,1.0009
"log_lik[16,4,4]",-1.29086,0.0011527,0.0634067,0.0483402,-1.4044,-1.28009,-1.21454,3076.83,3046.61,1.00102
"log_lik[16,4,5]",-1.56434,0.00223104,0.130601,0.121633,-1.77827,-1.5612,-1.36106,3445.18,3380.76,1.00125
"log_lik[16,4,6]",-0.665503,0.00116616,0.0683554,0.06682,-0.777266,-0.665732,-0.55346,3489.85,2931.99,1.00067
"log_lik[16,4,7]",-0.741031,0.00153548,0.0862272,0.0781471,-0.857658,-0.754037,-0.57617,3114.08,2994.09,1.00131
"log_lik[16,4,8]",-0.608344,0.00121222,0.0672785,0.0631639,-0.717316,-0.608083,-0.499032,3102.97,2904.05,1.00147
"log_lik[16,4,9]",-0.710575,0.00104273,0.0608988,0.0592921,-0.814898,-0.708303,-0.614217,3498.69,2834.05,1.00129
"log_lik[16,4,10]",-1.37438,0.0018686,0.111753,0.0977404,-1.58236,-1.3564,-1.22885,3513.88,3102.31,1.0008
"log_lik[16,4,11]",-0.673359,0.00113839,0.064267,0.0583818,-0.783912,-0.668008,-0.581452,3290.14,3214.99,1.00131
"log_lik[16,4,12]",-2.02686,0.00355356,0.209499,0.204451,-2.38652,-2.01458,-1.70523,3416.81,2842.58,1.00195
"log_lik[16,4,13]",-0.396042,0.00164359,0.0963646,0.0942066,-0.559493,-0.392305,-0.244903,3539.71,3016.8,1.00084
"log_lik[16,4,14]",-0.280352,0.00158419,0.0889105,0.0877847,-0.43559,-0.273083,-0.148178,3321.89,2796.09,1.00064
"log_lik[16,4,15]",-0.379541,0.00157235,0.0893107,0.0876558,-0.535443,-0.371902,-0.246845,3402.06,2783.94,1.00116
"log_lik[16,4,16]",-2.10438,0.00443258,0.265743,0.256089,-2.56085,-2.08781,-1.69705,3566.06,2981.82,1.00206
"log_lik[16,4,17]",-0.401132,0.00163799,0.094868,0.090108,-0.565603,-0.394702,-0.259045,3510.67,2842.4,1.00087
"log_lik[16,4,18]",-0.309179,0.00158677,0.0924284,0.088509,-0.468934,-0.301593,-0.172109,3567.99,3044.87,1.00058
"log_lik[16,4,19]",-0.258366,0.00151674,0.0876801,0.0832094,-0.411166,-0.249163,-0.132028,3562.21,2923.66,1.0007
"log_lik[16,4,20]",-2.74314,0.00779924,0.469259,0.446166,-3.58323,-2.69991,-2.05844,3626.5,3257.89,1.001
"log_lik[16,4,21]",-0.198975,0.00159117,0.0902252,0.0800678,-0.366687,-0.185659,-0.0832489,3554.72,2953.7,1.00047
"log_lik[16,4,22]",-0.16168,0.00137393,0.0782985,0.0689913,-0.30415,-0.148709,-0.0615453,3576.52,3095.17,1.00059
"log_lik[16,4,23]",-0.140203,0.00127059,0.0718467,0.0625204,-0.26892,-0.127729,-0.0506113,3577.42,3005.52,1.00052
"log_lik[16,4,24]",-0.243302,0.00170069,0.0938372,0.084394,-0.413919,-0.230404,-0.118659,3245.78,3339.53,1.00115
"log_lik[16,4,25]",-0.16131,0.00130422,0.0717193,0.064568,-0.291575,-0.150222,-0.0685048,3390.33,2700.36,1.00172
"log_lik[16,4,26]",-0.114355,0.00109351,0.0597213,0.0521446,-0.223873,-0.103597,-0.0413485,3487.16,2782.18,1.00185
"log_lik[16,4,27]",-2.99553,0.00757051,0.459225,0.453883,-3.78296,-2.96844,-2.29166,3610.37,2844.35,1.00177
"log_lik[16,4,28]",-0.283757,0.0019277,0.110759,0.101296,-0.486143,-0.2685,-0.13222,3476.24,3188.88,1.00089
"log_lik[16,4,29]",-0.269614,0.001894,0.109271,0.0970317,-0.468991,-0.251305,-0.124209,3516.55,3097.55,1.00042
"log_lik[16,4,30]",-0.251953,0.00185756,0.10666,0.0932081,-0.448141,-0.232755,-0.114115,3501.46,3029.22,1.00055
"log_lik[17,1,1]",-0.792067,0.000581,0.0351644,0.0338426,-0.853703,-0.788892,-0.740597,3756.87,3384.83,1.00026
"log_lik[17,1,2]",-0.344284,0.00175521,0.107331,0.106728,-0.528739,-0.338554,-0.177865,3788.91,3354.64,1.00025
"log_lik[17,1,3]",-1.10116,0.000468225,0.0216698,0.000103782,-1.10412,-1.09868,-1.09861,1129.66,1728.33,1.00366
"log_lik[17,1,4]",-0.257065,0.0026275,0.107526,0.104888,-0.446299,-0.250387,-0.0860775,1577.95,626.944,1.00312
"log_lik[17,1,5]",-1.21128,0.00287402,0.076377,0.0358789,-1.35481,-1.19128,-1.14679,1449.31,750.894,1.00359
"log_lik[17,1,6]",-0.975668,0.00542684,0.116466,0.0357774,-1.24207,-0.93938,-0.89797,1048.55,421.284,1.00302
"log_lik[17,1,7]",-0.212396,0.00178722,0.0871995,0.0845134,-0.370218,-0.203294,-0.0840231,2186.51,1110.73,1.00062
"log_lik[17,1,8]",-0.0561423,0.000721761,0.0424688,0.0332794,-0.141095,-0.0445185,-0.00985304,3454.73,3211.92,1.00023
"log_lik[17,1,9]",-0.0192276,0.000346354,0.0204708,0.0119757,-0.0607972,-0.0125332,-0.0016044,4045.15,3384.55,1.00024
"log_lik[17,1,10]",-0.0082166,0.000195918,0.0111692,0.00469889,-0.029522,-0.00426319,-0.000342347,3771.58,3324.63,1.0006
"log_lik[17,1,11]",-0.0679636,0.00435105,0.0896598,0.0345448,-0.176777,-0.0445094,-0.00974499,1162.98,530.624,1.0026
"log_lik[17,1,12]",-0.0174915,0.000309417,0.018474,0.0110952,-0.0549522,-0.0113817,-0.00142804,4205.57,3542.5,1.00022
"log_lik[17,1,13]",-0.00724292,0.00016422,0.00966391,0.00425358,-0.0260742,-0.00381029,-0.000305891,4097.15,3610.47,1.00004
"log_lik[17,1,14]",-0.0584406,0.00279298,0.0645806,0.0324426,-0.157508,-0.0405646,-0.00831327,1281.22,616.213,1.00175
"log_lik[17,1,15]",-0.264138,0.00319867,0.121628,0.109181,-0.488026,-0.244198,-0.107867,1916.72,1320.38,1.00157
"log_lik[17,1,16]",-2.38319,0.00502773,0.333706,0.320694,-2.97345,-2.3483,-1.90277,4225.83,3577.79,1.00009
"log_lik[17,1,17]",-0.182908,0.00185829,0.106663,0.0965639,-0.387326,-0.160803,-0.0465064,3257.81,3279.81,1.00114
"log_lik[17,1,18]",-0.93618,0.00495363,0.224371,0.217074,-1.32052,-0.920233,-0.605188,2027.14,1349.11,1.00213
"log_lik[17,1,19]",-0.154043,0.00181934,0.096964,0.0864215,-0.344123,-0.132999,-0.0339129,2433.35,2246.94,1.0014
"log_lik[17,1,20]",-0.0437275,0.000749361,0.0426013,0.0272806,-0.127624,-0.0298803,-0.00475318,3543.79,3167.22,1.00018
"log_lik[17,1,21]",-0.0157174,0.00035178,0.0201065,0.00919451,-0.0552417,-0.00863841,-0.000832611,3830.13,3466.55,1.00053
"log_lik[17,1,22]",-0.00689894,0.000192334,0.0107814,0.0036093,-0.0272535,-0.00307947,-0.000196768,3741.44,3441.41,1.00085
"log_lik[17,1,23]",-0.00355879,0.000136204,0.00658534,0.00162407,-0.0148061,-0.0013023,-5.62442e-05,3213.72,3158.68,1.00108
"log_lik[17,1,24]",-0.00208677,0.000109806,0.00449512,0.000814107,-0.00887487,-0.000627184,-2.05477e-05,2789.13,3109.2,1.0012
"log_lik[17,1,25]",-0.00135253,8.65544e-05,0.00333206,0.000449753,-0.00593854,-0.000335407,-8.62054e-06,2562.77,2003.45,1.00123
"log_lik[17,1,26]",-0.0175283,0.00259733,0.053703,0.00583677,-0.0496475,-0.00522997,-0.000431296,1203.1,530.718,1.00278
"log_lik[17,1,27]",-0.00417821,0.000115454,0.00658267,0.0022103,-0.016602,-0.0018295,-0.000101857,3770.42,3444.85,1.00025
"log_lik[17,1,28]",-0.00218483,6.86093e-05,0.00394199,0.00100451,-0.00928574,-0.000788246,-3.09906e-05,3911.68,3544.16,1.00015
"log_lik[17,1,29]",-0.0210107,0.00166235,0.0380734,0.0109607,-0.0651377,-0.0107393,-0.00126133,1425.09,769.956,1.00171
"log_lik[17,1,30]",-0.00613874,0.000139975,0.00834305,0.00356381,-0.0225042,-0.00312731,-0.000225384,3919.02,3622.8,1.00001
"log_lik[17,2,1]",-0.326652,0.00207389,0.105016,0.105637,-0.506855,-0.322747,-0.16231,2519.09,1874.4,1.00115
"log_lik[17,2,2]",-0.107465,0.00104442,0.0641863,0.0586239,-0.233153,-0.0943809,-0.0271085,4049.86,3253.39,1.00033
"log_lik[17,2,3]",-1.47778,0.00682259,0.172884,0.122129,-1.72167,-1.48165,-1.25911,1187.6,2000.0,1.00224
"log_lik[17,2,4]",-1.27913,0.00901984,0.214807,0.133849,-1.5574,-1.2856,-1.02871,1181.16,447.574,1.00147
"log_lik[17,2,5]",-2.64127,0.0149173,0.536973,0.487219,-3.57553,-2.60048,-1.86481,1235.35,561.993,1.00298
