,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"log_lik[4,4,22]",-0.00748439,0.000199398,0.0122408,0.00408601,-0.0282885,-0.00341977,-0.000167769,4287.38,3639.41,0.999864
"log_lik[4,4,23]",-0.00479686,0.000140508,0.00854376,0.0024562,-0.0192354,-0.00196522,-7.55726e-05,4339.24,3503.44,0.999618
"log_lik[4,4,24]",-0.00326524,0.000105331,0.00638025,0.00155663,-0.013594,-0.00120805,-3.53407e-05,4386.8,3899.57,0.999518
"log_lik[4,4,25]",-0.00356278,0.00013062,0.00777159,0.00146815,-0.0147455,-0.00111636,-3.06012e-05,4418.26,3540.34,0.999497
"log_lik[4,4,26]",-0.00244241,9.47709e-05,0.00563063,0.000910251,-0.0104007,-0.000672958,-1.36573e-05,4451.05,3607.23,0.999463
"log_lik[4,4,27]",-0.00177461,7.36075e-05,0.00438864,0.000589773,-0.00783751,-0.000426849,-6.74615e-06,4479.02,3647.94,0.999287
"log_lik[4,4,28]",-0.0013486,6.0143e-05,0.00360402,0.000385406,-0.00601131,-0.00027313,-3.29477e-06,4496.08,3651.89,0.999276
"log_lik[4,4,29]",-9.32272,0.0354289,2.35388,2.23242,-13.562,-9.04015,-5.94273,4486.67,3760.66,0.999342
"log_lik[4,4,30]",-0.000867836,4.47423e-05,0.00271501,0.000173062,-0.00396298,-0.000120058,-8.54457e-07,4403.99,3889.36,0.999244
"log_lik[5,1,1]",-0.339402,0.0019895,0.110182,0.111546,-0.526258,-0.334629,-0.163565,3110.57,3166.7,1.0002
"log_lik[5,1,2]",-0.107586,0.00112584,0.0663205,0.0578067,-0.236219,-0.0935036,-0.0270147,3833.42,3192.99,1.00019
"log_lik[5,1,3]",-0.0389588,0.000594952,0.0345895,0.0234332,-0.108743,-0.0288837,-0.00562065,4217.09,3266.43,1.00008
"log_lik[5,1,4]",-0.214964,0.00200087,0.104624,0.0845282,-0.404893,-0.195848,-0.0875239,2962.6,2551.5,1.00177
"log_lik[5,1,5]",-0.143737,0.0014888,0.0792907,0.0633384,-0.295628,-0.127285,-0.0508475,3146.85,3110.16,1.00202
"log_lik[5,1,6]",-0.0411605,0.000543182,0.0318609,0.023454,-0.104681,-0.0332101,-0.00796117,4307.39,3212.76,1.00044
"log_lik[5,1,7]",-0.20894,0.00172541,0.0866958,0.075769,-0.372303,-0.196458,-0.0941173,2849.42,2970.94,1.00124
"log_lik[5,1,8]",-0.0548246,0.00062114,0.0370199,0.0302423,-0.126004,-0.0466679,-0.0128606,4264.07,3106.92,1.00013
"log_lik[5,1,9]",-0.261539,0.00147876,0.0934999,0.0902607,-0.426891,-0.252253,-0.128333,4180.68,3402.23,1.00159
"log_lik[5,1,10]",-0.664369,0.00367034,0.225508,0.222924,-1.03805,-0.655315,-0.315976,3752.93,3516.75,1.00024
"log_lik[5,1,11]",-0.25241,0.00130266,0.083599,0.0804525,-0.395555,-0.245242,-0.131579,4348.64,3270.43,1.0014
"log_lik[5,1,12]",-0.850863,0.00642189,0.280865,0.226796,-1.41185,-0.786256,-0.523859,2162.93,2818.56,1.0014
"log_lik[5,1,13]",-0.218038,0.00223239,0.121113,0.118785,-0.441512,-0.199585,-0.0552815,2845.21,2992.44,1.0007
"log_lik[5,1,14]",-0.0770031,0.00105881,0.0610709,0.0466245,-0.194807,-0.0595588,-0.0122952,3709.32,3048.22,1.00014
"log_lik[5,1,15]",-1.25155,0.00348612,0.218279,0.209165,-1.64226,-1.23607,-0.934471,3871.94,3320.67,1.00023
"log_lik[5,1,16]",-0.11509,0.00111994,0.0658817,0.0587785,-0.238181,-0.10169,-0.0325696,3759.94,3165.46,1.00007
"log_lik[5,1,17]",-0.0409516,0.000596728,0.0345379,0.0246883,-0.107846,-0.0309347,-0.00628416,3935.32,3221.34,1.00018
"log_lik[5,1,18]",-0.218782,0.00110654,0.0683653,0.0660402,-0.341308,-0.213099,-0.118607,4049.84,3440.67,1.0006
"log_lik[5,1,19]",-0.0661326,0.000734503,0.0423362,0.0358507,-0.147229,-0.0571727,-0.0153386,3606.41,3149.23,0.999796
"log_lik[5,1,20]",-0.024169,0.000394632,0.0223244,0.0148651,-0.0679975,-0.0177272,-0.00296053,3722.04,3138.52,0.999747
"log_lik[5,1,21]",-0.0101672,0.00021827,0.0121632,0.00613062,-0.0327664,-0.0063495,-0.000775671,4020.97,3135.99,0.999732
"log_lik[5,1,22]",-0.0048124,0.000130594,0.00714062,0.00275541,-0.0173312,-0.00258696,-0.000245576,4260.99,3161.09,0.999743
"log_lik[5,1,23]",-0.0306857,0.000411401,0.0239618,0.0173406,-0.0752264,-0.0245966,-0.0059501,4160.07,3267.34,1.00125
"log_lik[5,1,24]",-0.0110912,0.000215215,0.0121647,0.00681085,-0.0326357,-0.00760209,-0.00115375,4367.47,3108.24,0.999914
"log_lik[5,1,25]",-0.00487637,0.000128745,0.00706709,0.0028878,-0.0161728,-0.00280651,-0.000283568,4306.61,3107.33,0.999903
"log_lik[5,1,26]",-0.0310529,0.000418743,0.0251302,0.0182713,-0.0759464,-0.0250181,-0.00603636,4453.46,3324.75,1.00089
"log_lik[5,1,27]",-0.165574,0.00154961,0.0962455,0.0840523,-0.347516,-0.147413,-0.0472346,3959.76,3182.19,1.00101
"log_lik[5,1,28]",-0.052579,0.000680847,0.0413918,0.0299395,-0.127073,-0.0425167,-0.0106909,4503.01,3540.47,1.00154
"log_lik[5,1,29]",-0.014563,0.000293143,0.0165562,0.0094488,-0.043707,-0.00991892,-0.000999561,3495.8,3354.03,1.00009
"log_lik[5,1,30]",-0.00529342,0.000150671,0.00831488,0.00322846,-0.0181526,-0.00286155,-0.000152312,3223.57,3308.36,1.00021
"log_lik[5,2,1]",-0.339402,0.0019895,0.110182,0.111546,-0.526258,-0.334629,-0.163565,3110.57,3166.7,1.0002
"log_lik[5,2,2]",-0.107586,0.00112584,0.0663205,0.0578067,-0.236219,-0.0935036,-0.0270147,3833.42,3192.99,1.00019
"log_lik[5,2,3]",-0.0389588,0.000594952,0.0345895,0.0234332,-0.108743,-0.0288837,-0.00562065,4217.09,3266.43,1.00008
"log_lik[5,2,4]",-0.214964,0.00200087,0.104624,0.0845282,-0.404893,-0.195848,-0.0875239,2962.6,2551.5,1.00177
"log_lik[5,2,5]",-0.0622148,0.000712965,0.0426523,0.0344923,-0.145612,-0.0526534,-0.0139466,4325.89,3158.05,1.00076
"log_lik[5,2,6]",-0.0225971,0.000387599,0.0222303,0.0137745,-0.0655485,-0.0161645,-0.0027106,4345.12,3211.68,1.00037
"log_lik[5,2,7]",-0.131101,0.00153741,0.0765918,0.0630936,-0.276315,-0.115568,-0.0403048,2844.8,3064.35,1.00147
"log_lik[5,2,8]",-0.0379133,0.000512653,0.030415,0.0223156,-0.0949864,-0.03008,-0.00672769,4464.49,3184.92,1.0005
"log_lik[5,2,9]",-0.0140923,0.000277915,0.0157535,0.00876471,-0.0419732,-0.00945938,-0.00132772,4431.47,3058.17,1.00027
"log_lik[5,2,10]",-0.0836078,0.00098065,0.0563622,0.0449578,-0.187126,-0.0714245,-0.0204812,3760.51,3545.77,1.00196
"log_lik[5,2,11]",-0.0250636,0.000400449,0.0236152,0.0153105,-0.067624,-0.0185648,-0.00335139,4437.84,3213.79,1.00015
"log_lik[5,2,12]",-0.00956262,0.000217477,0.0122551,0.00589537,-0.0305983,-0.00597668,-0.000663611,4336.15,3184.96,1.00004
"log_lik[5,2,13]",-0.0574706,0.00075485,0.0460889,0.0333971,-0.137954,-0.0461677,-0.0110158,4449.66,3496.78,1.00136
"log_lik[5,2,14]",-2.29306,0.0102826,0.607749,0.577465,-3.36975,-2.24958,-1.37053,3455.2,3582.73,1.00164
"log_lik[5,2,15]",-3.55981,0.0112288,0.75273,0.725154,-4.86136,-3.48869,-2.44375,4463.35,3231.6,1.00169
"log_lik[5,2,16]",-1.81808,0.00887321,0.588774,0.568288,-2.85807,-1.76184,-0.956337,4475.61,3755.79,1.00141
"log_lik[5,2,17]",-0.0988566,0.00116595,0.0728074,0.0569616,-0.237973,-0.0821924,-0.0205803,4235.38,3420.77,1.00116
"log_lik[5,2,18]",-0.274087,0.00251832,0.163109,0.135966,-0.586892,-0.240622,-0.0797002,4272.68,3758.24,1.00143
"log_lik[5,2,19]",-0.102177,0.00111641,0.0719183,0.0569599,-0.238526,-0.0867679,-0.0231313,4603.04,2797.05,1.0015
"log_lik[5,2,20]",-0.0653705,0.000782954,0.0483938,0.0373139,-0.155597,-0.0546116,-0.0140172,4576.19,3402.08,1.00108
"log_lik[5,2,21]",-0.271644,0.00378993,0.173707,0.144525,-0.602192,-0.231295,-0.0717394,2400.4,3223.63,1.0016
"log_lik[5,2,22]",-0.0692031,0.000748158,0.0473757,0.0381601,-0.156983,-0.0592927,-0.0161969,4629.1,3193.84,1.00054
"log_lik[5,2,23]",-0.0231437,0.000360038,0.0212711,0.0140534,-0.0612799,-0.0177026,-0.00337151,4627.14,3355.55,1.00089
"log_lik[5,2,24]",-0.146509,0.00143335,0.0959354,0.0775008,-0.331365,-0.126057,-0.0363077,4669.26,3643.75,1.00128
"log_lik[5,2,25]",-0.4939,0.00428834,0.278213,0.254589,-1.03207,-0.438399,-0.146051,4269.85,3722.48,1.00219
"log_lik[5,2,26]",-0.496127,0.00509513,0.317961,0.270219,-1.12085,-0.420662,-0.126892,4418.39,3517.54,1.0014
"log_lik[5,2,27]",-0.214363,0.00302222,0.181768,0.12604,-0.574365,-0.161548,-0.0358427,4363.52,3373.38,1.00025
"log_lik[5,2,28]",-0.571071,0.00446743,0.24129,0.24069,-0.9981,-0.556215,-0.20017,2775.21,2458.87,1.00066
"log_lik[5,2,29]",-1.35366,0.00724301,0.466301,0.46114,-2.18963,-1.31463,-0.655282,4161.67,3426.7,1.00024
"log_lik[5,2,30]",-2.30012,0.0107009,0.703078,0.704302,-3.52843,-2.25533,-1.21998,4304.53,3402.39,1.00013
"log_lik[5,3,1]",-0.237967,0.00178721,0.116028,0.122113,-0.440684,-0.226002,-0.0659002,4333.19,3236.09,1.00246
"log_lik[5,3,2]",-0.0560108,0.000843398,0.0522565,0.0399938,-0.157331,-0.0404461,-0.00369051,4372.88,3165.63,1.00175
"log_lik[5,3,3]",-0.0356997,0.000593092,0.0365678,0.0248366,-0.106015,-0.0239053,-0.00202255,4437.26,3156.28,1.00142
"log_lik[5,3,4]",-0.0314882,0.000504811,0.031287,0.0219704,-0.0919448,-0.0217325,-0.00197017,4457.68,3182.03,1.00132
"log_lik[5,3,5]",-0.216254,0.00126849,0.0851358,0.0873578,-0.364859,-0.211955,-0.0852644,4583.57,3656.34,1.00077
"log_lik[5,3,6]",-0.446333,0.00195814,0.125841,0.13548,-0.642239,-0.448624,-0.238106,4175.35,3127.42,1.00092
"log_lik[5,3,7]",-0.0906499,0.00114364,0.0751356,0.0637102,-0.237693,-0.0708907,-0.00916644,4716.13,3412.44,1.00099
"log_lik[5,3,8]",-0.0209965,0.00044449,0.0267366,0.0136789,-0.0727372,-0.0114272,-0.00049674,4474.2,3129.54,1.00149
"log_lik[5,3,9]",-0.00611957,0.000182646,0.0106879,0.00297773,-0.0245498,-0.00220401,-3.97817e-05,4431.68,3051.6,1.00132
"log_lik[5,3,10]",-0.00224097,9.34708e-05,0.00534993,0.00063299,-0.0100552,-0.000437697,-2.18646e-06,4503.09,3179.47,1.00089
"log_lik[5,3,11]",-0.000806793,4.21189e-05,0.00240742,0.000143459,-0.00357452,-9.79116e-05,-2.24211e-07,4473.37,3210.29,1.00073
"log_lik[5,3,12]",-0.00291903,9.89216e-05,0.00575712,0.00118773,-0.012338,-0.000852897,-9.19809e-06,4563.45,3102.29,1.00026
"log_lik[5,3,13]",-0.0126958,0.000276622,0.0170414,0.00805419,-0.0454338,-0.00663994,-0.00025876,4671.09,3211.05,0.999991
"log_lik[5,3,14]",-0.0131927,0.000288435,0.0176714,0.00826788,-0.0473198,-0.00675879,-0.000255544,4647.09,3238.92,1.00036
"log_lik[5,3,15]",-0.0543754,0.000746862,0.0490482,0.0370676,-0.146709,-0.0410915,-0.00493793,4727.02,3229.39,0.999848
"log_lik[5,3,16]",-0.496633,0.00334273,0.236903,0.190354,-0.942842,-0.448503,-0.214715,5322.88,3337.17,1.00027
"log_lik[5,3,17]",-1.50633,0.00778847,0.511977,0.460651,-2.47336,-1.39683,-0.882878,4406.79,3490.57,1.00042
"log_lik[5,3,18]",-0.498344,0.00288107,0.208114,0.184333,-0.888442,-0.462495,-0.232044,5346.98,3089.13,1.00037
"log_lik[5,3,19]",-0.062782,0.000749184,0.0498927,0.0422067,-0.161635,-0.0501727,-0.00706075,4751.54,3276.01,1.00009
"log_lik[5,3,20]",-0.272813,0.00185927,0.126358,0.102527,-0.49049,-0.25922,-0.106725,4856.21,3551.3,0.999921
"log_lik[5,3,21]",-0.266388,0.00201134,0.134927,0.145465,-0.510198,-0.249554,-0.0754665,4677.56,3613.87,1.00071
"log_lik[5,3,22]",-0.511102,0.00244613,0.175938,0.1771,-0.827063,-0.496107,-0.254107,5185.68,3198.46,1.00037
"log_lik[5,3,23]",-0.514621,0.00236614,0.172519,0.17479,-0.823682,-0.498918,-0.265843,5272.79,3230.34,1.00033
"log_lik[5,3,24]",-0.139368,0.00110975,0.0785488,0.0797765,-0.285896,-0.128034,-0.0323025,4997.69,3388.29,1.00021
"log_lik[5,3,25]",-0.0439867,0.000554923,0.038019,0.0307977,-0.122006,-0.0333405,-0.00368292,4871.92,3665.88,1.00007
"log_lik[5,3,26]",-0.0166176,0.000292161,0.0194491,0.0112821,-0.0566179,-0.00974426,-0.000496635,4859.67,3543.86,1.00018
"log_lik[5,3,27]",-0.0169233,0.000291685,0.0195525,0.0114816,-0.0574719,-0.0100046,-0.000525576,4908.86,3538.68,0.999874
"log_lik[5,3,28]",-0.0171226,0.00029325,0.0196937,0.0115708,-0.0590603,-0.010137,-0.000533918,4914.0,3594.95,0.999816
"log_lik[5,3,29]",-0.0172661,0.000294963,0.0198162,0.0116892,-0.0591651,-0.0102138,-0.000536041,4913.7,3594.95,0.999812
"log_lik[5,3,30]",-0.226572,0.00291306,0.198725,0.155756,-0.628446,-0.167914,-0.0244702,5213.75,3096.24,1.00044
"log_lik[5,4,1]",-0.237967,0.00178721,0.116028,0.122113,-0.440684,-0.226002,-0.0659002,4333.19,3236.09,1.00246
"log_lik[5,4,2]",-0.152203,0.00132484,0.085969,0.0853402,-0.310051,-0.138143,-0.0366216,4440.38,3202.45,1.0019
"log_lik[5,4,3]",-0.0351192,0.000590319,0.0362363,0.0242929,-0.104994,-0.0234162,-0.00194086,4402.5,3153.28,1.00146
"log_lik[5,4,4]",-0.010159,0.000251676,0.0150391,0.00589666,-0.0369489,-0.00466008,-0.000148936,4422.13,3130.65,1.001
"log_lik[5,4,5]",-0.0432028,0.000580453,0.0369021,0.0297096,-0.113852,-0.0332818,-0.00406931,4521.33,2957.77,1.00047
"log_lik[5,4,6]",-0.0133972,0.00026591,0.0164467,0.00899315,-0.044612,-0.00774173,-0.000385998,4542.75,3123.54,1.0005
"log_lik[5,4,7]",-0.00505976,0.000132527,0.00806984,0.00278531,-0.0199429,-0.00211393,-4.47839e-05,4580.06,3377.9,1.00038
"log_lik[5,4,8]",-3.57613,0.0173129,1.19107,1.11298,-5.74357,-3.42732,-1.94349,4979.67,3203.05,1.00012
"log_lik[5,4,9]",-0.0104829,0.000240989,0.0152349,0.00615115,-0.0413017,-0.00480285,-0.000135793,4733.14,3356.53,0.999726
"log_lik[5,4,10]",-0.0211474,0.000448051,0.0286594,0.0131477,-0.0788981,-0.0106012,-0.000352333,4822.21,3391.37,0.999841
"log_lik[5,4,11]",-0.011207,0.000260328,0.0164578,0.00656137,-0.0447707,-0.00510366,-0.000137831,4787.56,3356.66,1.00001
"log_lik[5,4,12]",-0.00361,0.000110324,0.00679491,0.00155224,-0.0162199,-0.00111517,-1.27181e-05,4700.77,3296.65,0.999949
"log_lik[5,4,13]",-0.0014208,5.41515e-05,0.00329536,0.000420939,-0.00663863,-0.000292274,-1.45259e-06,4686.86,3429.87,0.999792
"log_lik[5,4,14]",-0.00303005,0.00010069,0.00627552,0.00107554,-0.0143777,-0.000753358,-5.10108e-06,4824.3,3392.73,0.999843
"log_lik[5,4,15]",-0.00225376,7.74188e-05,0.00481784,0.0007769,-0.0107147,-0.000544115,-3.48026e-06,4838.91,3360.99,0.999947
"log_lik[5,4,16]",-0.000980962,4.02456e-05,0.00248293,0.000229032,-0.00485475,-0.000156928,-4.98608e-07,4847.56,3332.32,0.999859
"log_lik[5,4,17]",-0.0106104,0.000369993,0.0224138,0.00398378,-0.0471177,-0.00284379,-3.75479e-05,5043.99,3262.61,0.999698
"log_lik[5,4,18]",-0.0029783,0.000109449,0.00685814,0.000835566,-0.0143284,-0.000577021,-2.62548e-06,4898.0,3358.24,0.999574
"log_lik[5,4,19]",-0.0010426,4.49823e-05,0.00279667,0.000199083,-0.00530194,-0.000135441,-2.84441e-07,4868.88,3530.66,0.999697
"log_lik[5,4,20]",-0.000446727,2.2587e-05,0.00139352,5.65033e-05,-0.00222006,-3.82757e-05,-4.02935e-08,4857.37,3564.64,0.99969
"log_lik[5,4,21]",-0.00404137,0.000157955,0.00963778,0.00100648,-0.019522,-0.000691921,-3.02588e-06,5003.71,3412.85,0.999917
"log_lik[5,4,22]",-0.00313333,0.000124261,0.00765714,0.000758009,-0.0153872,-0.000521004,-2.09283e-06,4992.74,3351.01,0.999674
"log_lik[5,4,23]",-0.0202687,0.000765861,0.0456097,0.00632158,-0.0936317,-0.00442946,-3.92819e-05,5020.45,3168.93,0.999884
"log_lik[5,4,24]",-0.00391485,0.000154887,0.00962334,0.000945982,-0.0190242,-0.000649273,-2.57889e-06,4932.23,3145.49,0.999677
"log_lik[5,4,25]",-0.00116823,5.10256e-05,0.00318563,0.00021736,-0.00596906,-0.000148038,-2.90338e-07,4942.06,3437.55,0.999563
"log_lik[5,4,26]",-0.0021544,9.32243e-05,0.00581179,0.00040111,-0.0108623,-0.000272982,-5.57184e-07,4936.21,3410.36,0.999524
"log_lik[5,4,27]",-0.00134843,6.07087e-05,0.00380235,0.000238156,-0.00688037,-0.000162007,-2.98868e-07,4928.87,3349.14,0.999513
"log_lik[5,4,28]",-0.00115209,5.154e-05,0.00322854,0.000211623,-0.00585997,-0.000144013,-2.82634e-07,4938.82,3380.94,0.999507
"log_lik[5,4,29]",-0.000419472,2.44194e-05,0.00153019,3.84998e-05,-0.00205045,-2.60172e-05,-1.86058e-08,4890.63,3495.93,0.999584
"log_lik[5,4,30]",-0.000350795,2.06444e-05,0.0012933,3.32669e-05,-0.00172833,-2.24861e-05,-1.76721e-08,4907.68,3508.11,0.999621
"log_lik[6,1,1]",-0.295912,0.0024114,0.144782,0.153603,-0.556296,-0.282768,-0.0838876,3781.79,3502.57,1.00106
"log_lik[6,1,2]",-0.0896108,0.00144732,0.0834034,0.0645325,-0.263632,-0.0642732,-0.00588938,3812.38,3454.91,1.0008
"log_lik[6,1,3]",-0.0325137,0.000762969,0.0434485,0.0200213,-0.123991,-0.016119,-0.00057946,3852.53,3434.46,1.00076
"log_lik[6,1,4]",-0.01365,0.000412232,0.0235203,0.00636734,-0.0604662,-0.00464891,-7.91005e-05,3890.82,3466.41,1.00107
"log_lik[6,1,5]",-0.00643135,0.000234693,0.0134722,0.00220797,-0.0309121,-0.0015509,-1.43265e-05,3924.52,3530.64,1.00133
"log_lik[6,1,6]",-0.00332896,0.000141054,0.00815389,0.000842272,-0.0168651,-0.000580448,-3.04532e-06,3959.75,3563.37,1.00098
"log_lik[6,1,7]",-0.00186481,8.92362e-05,0.00519483,0.000360605,-0.00964063,-0.000246317,-8.19188e-07,3995.07,3497.53,1.00068
"log_lik[6,1,8]",-0.00111815,5.9287e-05,0.00347468,0.000167691,-0.00567158,-0.000114123,-2.50555e-07,4035.3,3465.59,1.00047
"log_lik[6,1,9]",-0.000711554,4.13173e-05,0.00243674,8.53302e-05,-0.00359997,-5.79291e-05,-8.30695e-08,4077.77,3465.64,1.00038
"log_lik[6,1,10]",-0.00047724,3.01728e-05,0.00178962,4.59314e-05,-0.00239405,-3.11229e-05,-3.02508e-08,4121.49,3434.2,1.00025
"log_lik[6,1,11]",-0.000335346,2.30417e-05,0.00137362,2.63486e-05,-0.00160171,-1.78262e-05,-1.35983e-08,4162.14,3456.53,1.00032
"log_lik[6,1,12]",-0.000245568,1.83323e-05,0.00109787,1.60659e-05,-0.00113116,-1.08624e-05,-6.18614e-09,4201.93,3425.08,1.00022
"log_lik[6,1,13]",-0.00156753,8.98352e-05,0.00526079,0.000336775,-0.00699257,-0.000232829,-1.47167e-06,4311.65,3277.79,1.00059
"log_lik[6,1,14]",-0.00087041,5.07864e-05,0.00302694,0.000150863,-0.00394157,-0.000103315,-4.02405e-07,4379.28,3424.08,1.0004
"log_lik[6,1,15]",-0.000538885,3.44659e-05,0.00208057,7.36596e-05,-0.00247078,-5.01696e-05,-1.20588e-07,4418.98,3487.49,1.00039
"log_lik[6,1,16]",-0.000358851,2.53162e-05,0.00154117,3.81524e-05,-0.00160843,-2.58997e-05,-4.29727e-08,4438.5,3553.47,1.00031
"log_lik[6,1,17]",-0.000252738,1.95897e-05,0.00119984,2.1507e-05,-0.00111451,-1.45697e-05,-1.75642e-08,4453.92,3586.78,1.00025
"log_lik[6,1,18]",-0.000186328,1.57814e-05,0.00097114,1.28418e-05,-0.000803905,-8.68945e-06,-7.8846e-09,4465.84,3586.68,1.00007
"log_lik[6,1,19]",-0.00014274,1.31474e-05,0.000811564,8.099e-06,-0.000591437,-5.47567e-06,-3.67526e-09,4475.68,3586.4,0.999928
